"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"79",-0.0754716981132075,0.490924853791697,0.648773833529576,0.334732407555955,0.620727471177822,0.733456234296623,0.497337383914138
"80",-0.0251572327044025,0.4523389766215,0.607540539581306,0.297761678951287,0.643486664970098,0.75440575113223,0.520198139540544
"81",0.0251572327044025,0.413710640693403,0.562944727067303,0.26559882882277,0.664302294690521,0.773990119121469,0.54188583232802
"82",0.0754716981132075,0.376032211270068,0.52343170277636,0.233226759789891,0.683222154377065,0.790514109604237,0.561921106213551
"83",0.125786163522013,0.34011331063583,0.488991256859605,0.204192989654765,0.700334773780126,0.804772136606978,0.579560669156463
"84",0.176100628930818,0.306568185963561,0.452004671845931,0.178080692831968,0.71575958816823,0.818102115783668,0.596218780171415
"85",0.226415094339623,0.275818222452174,0.414357517085177,0.154141744706264,0.729637234580918,0.830931253027079,0.611360766261071
"86",0.276729559748428,0.248106817779376,0.383732605296736,0.133267661197574,0.742120596481767,0.842113565443859,0.627363335546153
"87",0.327044025157233,0.223523090747531,0.35803121697997,0.116234976444262,0.753367041299253,0.851855392691462,0.639765282627238
"88",0.377358490566038,0.202030309122585,0.331103997288319,0.100143705539209,0.763532088299131,0.859736580964162,0.653318945859577
"89",0.427672955974843,0.183495225355352,0.305469416061056,0.087964544828245,0.772764552467954,0.867629700637622,0.664144166560794
"90",0.477987421383648,0.167715603848057,0.283597109715372,0.0781600781453031,0.781203073416284,0.87497636977339,0.672531882566949
"91",0.528301886792453,0.154444439397893,0.26489972482985,0.0713285264775549,0.788973862819951,0.879704366156734,0.682532338899761
"92",0.578616352201258,0.143410247340708,0.249030983599627,0.0662203106980311,0.796189472749044,0.885833607886997,0.688987132346358
"93",0.628930817610063,0.134333339825716,0.235009616737962,0.0621706087612318,0.802948382928954,0.891664100845728,0.696568648334051
"94",0.679245283018868,0.126938327727211,0.224371062163581,0.0586219364264224,0.809335217028436,0.896653864592246,0.704939103752151
"95",0.729559748427673,0.120963264317809,0.214099808881785,0.0541859471198283,0.815421419006691,0.90210500892633,0.712130435612042
"96",0.779874213836478,0.116165894441297,0.207046585719255,0.051857151412231,0.82126624388424,0.906089170907654,0.719284373980879
"97",0.830188679245284,0.112327450270567,0.202651765425871,0.0506407017422194,0.826917939495338,0.910294305039553,0.726348401972819
"98",0.880503144654089,0.10925441325609,0.195559530785234,0.0491827706985504,0.832415016891871,0.913887956632406,0.732335617347357
