"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"1",5,9.86265389925002e-05,0.000847508157852513,5.39639561265989e-09,1.73463762047111e-05,0.000149059223742905,9.49114806246717e-10
"2",5.17587939698493,0.000121524417560406,0.00108667297018642,9.68606903670224e-09,3.87200174841796e-05,0.000340672469645831,2.60801631933024e-09
"3",5.35175879396985,0.000151441199791658,0.00129075193078147,2.23915019192622e-08,6.535540438221e-05,0.000578292123326197,6.24771258190055e-09
"4",5.52763819095477,0.000190726810217897,0.00153920194897272,4.89922170669116e-08,9.89003207521921e-05,0.00083499320072093,1.54031561328079e-08
"5",5.7035175879397,0.000242534738827351,0.00188563641982588,8.13458115928618e-08,0.000141557184365043,0.00115452921665104,3.70297655643285e-08
"6",5.87939698492462,0.000311086073237323,0.00238400213728841,1.69751099303208e-07,0.000196270815336431,0.00158149257663274,6.58038926589902e-08
"7",6.05527638190955,0.000402008179281435,0.00308144664472987,3.50064803664827e-07,0.000266975771491458,0.00201733410874299,1.30996238847436e-07
"8",6.23115577889447,0.0005227606024385,0.00380167056713997,7.67760187781936e-07,0.000358918591015817,0.00271957250205485,2.93864606018146e-07
"9",6.4070351758794,0.000683156595366466,0.00479379147215999,1.41917634675821e-06,0.000479071761055146,0.00353295139605794,5.93554805883344e-07
"10",6.58291457286432,0.000895978430787854,0.00566420519678976,2.91672131307098e-06,0.000636655907173613,0.00466114141146074,1.2324357195918e-06
"11",6.75879396984925,0.00117766452338667,0.00684843381440373,5.46434543198545e-06,0.0008437828333974,0.00591054794218911,2.57159885475739e-06
"12",6.93467336683417,0.00154901150183878,0.00817817042842823,1.12388304258021e-05,0.00111622204226352,0.00725703570374453,4.77502858509819e-06
"13",7.1105527638191,0.00203577956919459,0.00978011002489404,2.40450034476182e-05,0.00147427372528769,0.00927116253803775,9.18058608674035e-06
"14",7.28643216080402,0.0026690110787346,0.0117167087843725,5.04028659869537e-05,0.00194369778436162,0.0114165879636435,1.95638319214425e-05
"15",7.46231155778895,0.0034847714144387,0.0138002356820764,0.000103117166066962,0.0025565972793634,0.0133096113996402,3.63893066337764e-05
"16",7.63819095477387,0.00452290953727211,0.0170285197930639,0.000202509343436515,0.00335208388139619,0.0160616069773883,7.71480979412445e-05
"17",7.81407035175879,0.00582434266628206,0.0203634782785032,0.000379735351559505,0.00437646575737544,0.0192488448571203,0.000154242822831164
"18",7.98994974874372,0.00742635239982507,0.0234320769710528,0.000714110060489733,0.00568260813925423,0.0227371206959758,0.000294616311845024
"19",8.16582914572864,0.00935552692717801,0.0273395644772572,0.00115893433179993,0.00732805257368253,0.0268652418497171,0.00051242245420168
"20",8.34170854271357,0.0116184041201768,0.0315166497674232,0.00193869605527403,0.00937149048426639,0.0327222553892682,0.000858130095599576
"21",8.51758793969849,0.0141906429752188,0.0359315120482216,0.00295722804686108,0.0118673322135762,0.0385793792667078,0.00143429346472249
"22",8.69346733668342,0.0170066343516154,0.0400937316870343,0.00433013190602039,0.0148584488080815,0.0448346733720246,0.00227805037737684
"23",8.86934673366834,0.0199525840125989,0.0449068894005562,0.00580553421909147,0.0183676972525084,0.051021220214054,0.00340811477446102
"24",9.04522613065327,0.022866720938489,0.0490549257581765,0.00713904207673606,0.0223894823421924,0.0576656941581753,0.00490052917651961
"25",9.22110552763819,0.02554973902589,0.0535465384514965,0.00831874140900917,0.0268831550351881,0.064533215279079,0.00677353185221455
"26",9.39698492462312,0.0277864540031734,0.0569222520727687,0.00903408888082257,0.0317702198096156,0.0736652194948708,0.00878249816813486
"27",9.57286432160804,0.0293762180048844,0.06010861111696,0.00977535879244086,0.0369368913180124,0.0831176376540253,0.0114135302255365
"28",9.74874371859297,0.0301660176994059,0.0614947349520355,0.0103375191619453,0.0422424723204205,0.0919215673546184,0.0137582314061019
"29",9.92462311557789,0.0300780327237174,0.0610686742642276,0.0101835837148593,0.0475325785783608,0.100270374623653,0.0161854489545868
"30",10.1005025125628,0.02912405626214,0.0591006968523912,0.00978324049305226,0.052654900031501,0.106858393616834,0.0189438889885207
"31",10.2763819095477,0.0274026985478931,0.0564059173657006,0.00900604935849279,0.0574744701278641,0.112382292796527,0.0210011795683278
"32",10.4522613065327,0.0250804030395247,0.0519647969542634,0.00810996802983815,0.0618855962905946,0.119757203766432,0.0235936384681053
"33",10.6281407035176,0.0223619024169896,0.0476544643722953,0.0068255548344818,0.0658185942031305,0.125282045328665,0.025608374200671
"34",10.8040201005025,0.0194580444794871,0.0436248738843367,0.00520459198529785,0.0692408633326885,0.129955168515431,0.0270526478504383
"35",10.9798994974874,0.0165583413149026,0.0383154105351596,0.00389418356486893,0.0721531344182242,0.134503887308349,0.028327140606266
"36",11.1557788944724,0.0138128691116978,0.0336938705333639,0.00265973527047022,0.0745825335082213,0.137710081202564,0.0291510559825735
"37",11.3316582914573,0.0113247175925757,0.0291370932028524,0.00174210935842182,0.0765743180094281,0.139833140933424,0.0303128837456309
